Date,Label,subjectivity,objectivity,sentiment
2010-07-30,0,0.041783094,0.9582169,-0.38501784
2010-08-02,1,-0.025723934,1.0257239,-0.20535442
2010-08-03,0,-0.13738367,1.1373837,-0.11202103
2010-08-04,1,-0.096845314,1.0968453,-0.10335541
2010-08-05,0,-0.18283772,1.1828377,-0.31658593
2010-08-06,0,0.21906373,0.78093624,-0.24000515
2010-08-09,1,0.29434186,0.70565814,-0.68206054
2010-08-10,0,0.18587764,0.8141224,-0.51114154
2010-08-11,0,0.12385051,0.8761495,-0.29593915
2010-08-12,0,0.40051678,0.59948325,-0.43202484
2010-08-13,0,0.15974148,0.84025854,-0.07715678
2010-08-16,0,0.047927916,0.9520721,-0.3637509
2010-08-17,1,0.005873494,0.9941265,-0.33821836
2010-08-18,1,-0.010146014,1.010146,-0.26269478
2010-08-19,0,0.2799309,0.7200691,-0.2694503
2010-08-20,0,-0.16090737,1.1609074,-0.2566046
2010-08-23,0,0.12423259,0.8757674,-0.4832757
2010-08-24,0,0.20415074,0.79584926,-0.607642
2010-08-25,1,0.17516643,0.8248336,-0.64253914
2010-08-26,0,-0.25320816,1.2532082,-0.5192932
2010-08-27,1,0.32757294,0.67242706,-0.42210492
2010-08-30,0,-0.109963715,1.1099637,-0.035196528
2010-08-31,1,-0.09802653,1.0980265,0.0231755
2010-09-01,1,0.08227983,0.9177202,-0.35727435
2010-09-02,1,-0.108246386,1.1082463,-0.37218103
2010-09-03,1,0.2649973,0.7350027,-0.36583862
2010-09-07,0,0.08397357,0.9160264,-0.28611362
2010-09-08,1,0.07691032,0.9230897,-0.25986174
2010-09-09,1,0.18411022,0.8158898,-0.35772595
2010-09-10,1,0.40006205,0.5999379,-0.4257605
2010-09-13,1,-0.0579089,1.0579089,-0.49220127
2010-09-14,0,0.47564584,0.52435416,-0.142816
2010-09-15,1,0.5121185,0.48788148,-0.5204389
2010-09-16,1,0.07267168,0.92732835,0.29541895
2010-09-17,1,0.24427225,0.75572777,-0.51387054
2010-09-20,1,-0.068372056,1.068372,-0.06697361
2010-09-21,1,0.023065194,0.9769348,-0.21827659
2010-09-22,0,-0.054770753,1.0547707,-0.27670813
2010-09-23,0,0.32819843,0.67180157,0.115660995
2010-09-24,1,0.036086522,0.9639135,-0.60069793
2010-09-27,0,0.042890623,0.9571094,0.12173611
2010-09-28,1,-0.46357438,1.4635744,0.0044402033
2010-09-29,0,-0.14607278,1.1460727,-0.30539742
2010-09-30,0,0.29854003,0.70146,-0.23684666
2010-10-01,1,0.24920902,0.75079095,-0.6889095
2010-10-04,0,-0.3043327,1.3043327,-0.65807104
2010-10-05,1,0.12159218,0.87840784,-0.4993751
2010-10-06,1,0.43017602,0.569824,-0.24223971
2010-10-07,0,0.052996576,0.9470034,-0.17765799
2010-10-08,1,0.2935641,0.7064359,-0.117455766
2010-10-11,1,0.29460767,0.70539236,-0.49709517
2010-10-12,1,-0.08341762,1.0834177,-0.25947726
2010-10-13,1,-0.16196126,1.1619613,0.031548798
2010-10-14,0,-0.30106267,1.3010627,-0.26626965
2010-10-15,0,-0.051262587,1.0512626,-0.55871797
2010-10-18,1,0.18869042,0.8113096,-0.40711734
2010-10-19,0,0.44587043,0.5541296,-0.3053022
2010-10-20,1,0.20274992,0.7972501,-0.15869862
2010-10-21,1,0.25177807,0.74822193,-0.6224518
2010-10-22,0,0.2778296,0.7221704,-0.32940882
2010-10-25,1,0.010433406,0.98956656,-0.3598501
2010-10-26,1,0.43647408,0.5635259,-0.17751646
2010-10-27,0,0.13731283,0.8626872,-0.020025522
2010-10-28,0,0.08007377,0.9199262,-0.01919648
2010-10-29,1,0.046708666,0.95329136,-0.14413214
2010-11-01,1,0.35608435,0.64391565,-0.53753483
2010-11-02,1,0.24486265,0.7551373,-0.30368495
2010-11-03,1,0.119380966,0.88061905,-0.14821178
2010-11-04,1,0.4402473,0.5597527,-0.2994981
2010-11-05,1,-0.20160742,1.2016075,-0.5954919
2010-11-08,0,-0.27449876,1.2744987,-0.39066526
2010-11-09,0,0.40536946,0.59463054,-0.004316449
2010-11-10,1,0.25479746,0.74520254,-0.5615071
2010-11-11,0,-0.12194835,1.1219484,-0.9823199
2010-11-12,0,0.27355355,0.72644645,-0.14552002
2010-11-15,1,0.45380396,0.54619604,-0.36571708
2010-11-16,0,-0.22362655,1.2236266,-0.5129771
2010-11-17,0,0.4686893,0.5313107,-0.1391179
2010-11-18,1,0.09956811,0.9004319,-0.10457656
2010-11-19,1,0.20961896,0.7903811,-0.39540905
2010-11-22,0,0.57594043,0.42405957,-0.20535462
2010-11-23,0,-0.0670705,1.0670705,-0.44119194
2010-11-24,1,0.6034234,0.39657658,-0.38565812
2010-11-26,0,0.22852387,0.77147615,-0.056402028
2010-11-29,0,0.26065415,0.73934585,-0.6482383
2010-11-30,0,0.08147291,0.91852707,-0.64992857
2010-12-01,1,0.028114319,0.9718857,-0.7192844
2010-12-02,1,0.20782381,0.7921762,-0.41965863
2010-12-03,1,0.3918808,0.6081192,-0.56259656
2010-12-06,0,-0.23380864,1.2338086,-0.34748578
2010-12-07,0,0.33822274,0.66177726,-0.074505076
2010-12-08,1,-0.17923008,1.1792301,-0.43610555
2010-12-09,0,0.36674458,0.6332554,-0.01774165
2010-12-10,1,-0.01514715,1.0151472,-0.15535018
2010-12-13,1,0.22998613,0.77001387,-0.37283063
2010-12-14,1,0.341159,0.658841,-0.12025988
2010-12-15,0,0.17427963,0.82572037,-0.3596254
2010-12-16,1,0.028876498,0.9711235,-0.28883892
2010-12-17,0,0.15195149,0.8480485,-0.31241047
2010-12-20,0,0.020212572,0.9797874,-0.29815942
2010-12-21,1,0.23137029,0.7686297,-0.3968476
2010-12-22,1,-0.07206346,1.0720634,-0.21451434
2010-12-23,1,0.064119205,0.9358808,-0.4306727
2010-12-27,0,-0.09439062,1.0943906,-0.060015067
2010-12-28,1,0.048046418,0.9519536,-0.4868468
2010-12-29,1,0.4159577,0.5840423,-0.04245001
2010-12-30,0,-0.09241202,1.092412,-0.31602323
2010-12-31,1,0.2952599,0.7047401,-0.14557073
2011-01-03,1,0.3019871,0.6980129,-0.31369668
2011-01-04,1,0.3273598,0.6726402,-0.32138586
2011-01-05,1,-0.058655843,1.0586559,-0.33705932
2011-01-06,0,0.0060281754,0.9939718,-0.23555791
2011-01-07,0,0.17628181,0.8237182,0.05802667
2011-01-10,0,-0.3016079,1.3016078,-0.15172878
2011-01-11,1,0.00810197,0.99189806,-0.51673347
2011-01-12,1,-0.13492486,1.1349249,-0.86339694
2011-01-13,0,-0.041012973,1.041013,-0.36509597
2011-01-14,1,0.48501536,0.5149846,-0.10616722
2011-01-18,1,0.13583773,0.86416227,-0.31652728
2011-01-19,0,0.2962129,0.7037871,-0.34897417
2011-01-20,0,0.07168248,0.92831755,-0.34910548
2011-01-21,1,0.25123224,0.74876773,-0.5745794
2011-01-24,1,0.476076,0.523924,-0.04999411
2011-01-25,0,0.26704136,0.7329587,-0.25257587
2011-01-26,1,0.07552024,0.9244798,-0.23273984
2011-01-27,1,0.38890737,0.6110926,-0.16183883
2011-01-28,0,0.3371867,0.6628133,-0.58545744
2011-01-31,1,0.050025187,0.94997483,-0.20971522
2011-02-01,1,0.5468124,0.45318758,-0.4889937
2011-02-02,1,-0.051251665,1.0512516,0.02141951
2011-02-03,1,0.35065335,0.64934665,-0.34897012
2011-02-04,1,-0.03719434,1.0371944,-0.5237126
2011-02-07,1,-0.043198586,1.0431986,-0.30965638
2011-02-08,1,0.18787888,0.81212115,-0.63664097
2011-02-09,1,0.1677155,0.8322845,-0.61055666
2011-02-10,0,0.062000215,0.9379998,-0.5369155
2011-02-11,1,0.3418795,0.6581205,-0.3845655
2011-02-14,0,-0.07186386,1.0718639,-0.64544713
2011-02-15,0,0.24101669,0.7589833,-0.52256715
2011-02-16,1,-0.059987083,1.0599871,-0.36577904
2011-02-17,1,0.41675875,0.5832412,-0.5856223
2011-02-18,1,0.31134632,0.6886537,-0.39004385
2011-02-22,0,0.7550317,0.2449683,-0.23328708
2011-02-23,0,0.08554171,0.9144583,-0.24383083
2011-02-24,0,0.20736562,0.79263437,-0.2615549
2011-02-25,1,0.1884036,0.8115964,-0.46530086
2011-02-28,1,-0.15582906,1.1558291,0.06921273
2011-03-01,0,0.4577889,0.54221106,-0.41519436
2011-03-02,1,0.32478166,0.67521834,-0.09981111
2011-03-03,1,-0.17940685,1.1794069,-0.45779365
2011-03-04,0,0.24086273,0.7591373,-0.08277115
2011-03-07,0,0.1976751,0.8023249,-0.25546366
2011-03-08,1,0.14178598,0.858214,-0.53682363
2011-03-09,0,0.2592256,0.7407744,-0.52758276
2011-03-10,0,0.45251292,0.5474871,-0.3469631
2011-03-11,1,0.21188998,0.78811,-0.121796995
2011-03-14,0,0.39980698,0.600193,-0.33781657
2011-03-15,0,0.6959815,0.3040185,-0.11042316
2011-03-16,0,0.31765205,0.68234795,-0.48150253
2011-03-17,1,0.38165233,0.61834764,-0.19686991
2011-03-18,1,0.2827846,0.7172154,-0.32417604
2011-03-21,1,0.14206958,0.8579304,-0.47495165
2011-03-22,0,-0.12306501,1.123065,-0.25210094
2011-03-23,1,0.18955499,0.810445,-0.26109672
2011-03-24,1,0.2870526,0.71294737,-0.5976713
2011-03-25,1,0.17208052,0.8279195,0.045376897
2011-03-28,0,-0.36588258,1.3658826,-0.598116
2011-03-29,1,0.30485886,0.69514114,-0.34078687
2011-03-30,1,-0.04337728,1.0433773,-0.15610257
2011-03-31,0,0.3224261,0.6775739,-0.08350381
2011-04-01,1,-0.09898564,1.0989857,-0.426385
2011-04-04,1,0.38290414,0.6170958,-0.38845825
2011-04-05,0,0.03290358,0.96709645,-0.39062652
2011-04-06,1,0.19147688,0.8085231,-0.67119354
2011-04-07,0,0.2184352,0.78156483,-0.13520707
2011-04-08,0,0.2432374,0.7567626,-0.18985307
2011-04-11,1,0.32267165,0.67732835,-0.42263544
2011-04-12,0,0.15593222,0.8440678,-0.3614495
2011-04-13,1,0.17380735,0.8261926,-0.44152835
2011-04-14,1,0.19426927,0.8057307,-0.23977298
2011-04-15,1,0.38996965,0.61003035,-0.024301201
2011-04-18,0,0.1405255,0.8594745,-0.063371494
2011-04-19,1,0.0008154139,0.9991846,-0.13118136
2011-04-20,1,0.12676987,0.8732301,-0.30513033
2011-04-21,1,0.182619,0.817381,-0.5550525
2011-04-25,0,0.3699394,0.6300606,-0.5087902
2011-04-26,1,0.013694294,0.9863057,-0.19556698
2011-04-27,1,0.19675449,0.80324554,-0.4811901
2011-04-28,1,-0.010443628,1.0104437,-0.016833112
2011-04-29,1,0.056815527,0.9431845,-0.24411774
2011-05-02,0,-0.054813363,1.0548134,-0.098498896
2011-05-03,1,-0.08333789,1.0833379,-0.65994704
2011-05-04,0,0.10568251,0.8943175,-0.3481816
2011-05-05,0,0.3760752,0.6239248,-0.29971564
2011-05-06,1,0.5710638,0.42893618,-0.28194866
2011-05-09,1,0.2435664,0.7564336,-0.3584482
2011-05-10,1,0.2608577,0.7391423,-0.305319
2011-05-11,0,0.06890954,0.9310905,0.06736675
2011-05-12,1,0.0108952,0.9891048,-0.45148656
2011-05-13,0,-0.32030058,1.3203006,-0.14748934
2011-05-16,0,0.07988721,0.9201128,-0.39440295
2011-05-17,0,0.100872666,0.89912736,-0.42171144
2011-05-18,1,0.21919043,0.7808096,-0.17047375
2011-05-19,1,0.33528423,0.66471577,-0.19809622
2011-05-20,0,0.19829598,0.80170405,-0.4041366
2011-05-23,0,0.5895379,0.41046208,-0.48109475
2011-05-24,0,0.17785692,0.8221431,-0.2300972
2011-05-25,1,0.06989512,0.93010485,-0.7370542
2011-05-26,1,0.43478742,0.5652126,-0.17283754
2011-05-27,1,0.20743385,0.7925662,-0.40277618
2011-05-31,1,0.51285326,0.48714674,-0.6246563
2011-06-01,0,0.24124579,0.7587542,-0.17332664
2011-06-02,0,-0.30652532,1.3065253,-0.85094774
2011-06-03,0,0.35271278,0.64728725,-0.13361144
2011-06-06,0,0.3843479,0.6156521,-0.3139529
2011-06-07,0,0.14477582,0.8552242,-0.44116777
2011-06-08,0,-0.04510969,1.0451097,-0.44704834
2011-06-09,1,0.28537822,0.7146218,-0.5137049
2011-06-10,0,0.2199331,0.7800669,-0.255465
2011-06-13,1,-0.021033242,1.0210333,-0.51116586
2011-06-14,1,0.41329247,0.58670753,-0.5881282
2011-06-15,0,0.20411319,0.7958868,-0.8636938
2011-06-16,1,0.2075862,0.79241383,-0.25122875
2011-06-17,1,-0.15142709,1.151427,-0.18678044
2011-06-20,1,0.065734416,0.9342656,-0.09706087
2011-06-21,1,0.25304335,0.74695665,-0.09762596
2011-06-22,0,0.4506597,0.5493403,-0.27462763
2011-06-23,0,0.39309818,0.6069018,-0.3650036
2011-06-24,0,0.16960998,0.83039004,-0.22718655
2011-06-27,1,-0.29581574,1.2958157,-0.3527919
2011-06-28,1,-0.15136166,1.1513617,-0.45128405
2011-06-29,1,0.28934956,0.71065044,-0.51414317
2011-06-30,1,0.18224594,0.81775403,-0.42687926
2011-07-01,1,0.13085908,0.8691409,0.007791996
2011-07-05,0,-0.1759157,1.1759157,-0.16653198
2011-07-06,1,0.4286223,0.5713777,-0.35854357
2011-07-07,1,0.21411705,0.78588295,-0.35993564
2011-07-08,0,0.11912571,0.8808743,-0.14918607
2011-07-11,0,0.24250412,0.7574959,-0.22104941
2011-07-12,0,0.1799781,0.82002187,-0.5017118
2011-07-13,1,0.2456344,0.75436556,-0.26558554
2011-07-14,0,0.17214096,0.82785904,-0.254633
2011-07-15,1,0.59884036,0.40115964,-0.35228774
2011-07-18,0,0.4699827,0.53001726,-0.11413649
2011-07-19,1,-0.07927506,1.079275,-0.49250245
2011-07-20,0,0.15066865,0.8493314,-0.30902615
2011-07-21,1,0.122771785,0.8772282,-0.36670196
2011-07-22,0,-0.04035493,1.040355,-0.09923495
2011-07-25,0,-0.1599094,1.1599094,-0.09882678
2011-07-26,0,0.4174474,0.5825526,-0.45015794
2011-07-27,0,0.006849557,0.9931505,-0.3062086
2011-07-28,0,-0.00076268613,1.0007627,-0.4601187
2011-07-29,0,0.040169477,0.9598305,-0.85338765
2011-08-01,0,-0.08941579,1.0894158,-0.2311194
2011-08-02,0,0.3727776,0.6272224,-0.11045432
2011-08-03,1,0.14359653,0.85640347,-0.5638129
2011-08-04,0,0.40876392,0.5912361,-0.42729396
2011-08-05,1,0.20405605,0.795944,-0.17469746
2011-08-08,0,0.29033124,0.70966876,-0.23871306
2011-08-09,1,0.1104462,0.8895538,-0.59834826
2011-08-10,0,-0.027836382,1.0278363,-0.60093224
2011-08-11,1,0.11748472,0.8825153,-0.29851165
2011-08-12,1,0.102128655,0.8978714,-0.42631975
2011-08-15,1,0.1047443,0.8952557,-0.2993597
2011-08-16,0,-0.11042888,1.1104289,-0.18851638
2011-08-17,1,0.15742262,0.8425774,0.07175818
2011-08-18,0,0.40307295,0.59692705,-0.20787546
2011-08-19,0,0.2070981,0.7929019,-0.36121014
2011-08-22,1,0.3879826,0.6120174,0.0057714283
2011-08-23,1,0.29206115,0.70793885,-0.0797793
2011-08-24,1,0.11151825,0.88848174,-0.10890314
2011-08-25,0,0.29763258,0.7023674,-0.14530662
2011-08-26,1,0.08030672,0.9196933,-0.80836284
2011-08-29,1,0.3108365,0.6891635,-0.33325744
2011-08-30,1,-0.11122514,1.1112251,-0.32169455
2011-08-31,1,-0.04910429,1.0491043,-0.006630644
2011-09-01,0,0.27323008,0.7267699,-0.14512745
2011-09-02,0,0.4375035,0.56249654,-0.41898486
2011-09-06,0,0.5953617,0.4046383,-0.19401217
2011-09-07,1,-0.041815773,1.0418158,-0.49136382
2011-09-08,0,-0.029193833,1.0291939,-0.41523844
2011-09-09,0,-0.18449648,1.1844965,-0.16554321
2011-09-12,1,0.27064714,0.72935283,-0.17945154
2011-09-13,1,0.23780036,0.76219964,-0.54458404
2011-09-14,1,0.4739394,0.5260606,-0.8002141
2011-09-15,1,0.008981824,0.9910182,-0.07274085
2011-09-16,1,0.06248498,0.937515,-0.31031257
2011-09-19,0,-0.25518072,1.2551807,-0.069404125
2011-09-20,1,0.7349077,0.2650923,-0.6242341
2011-09-21,0,0.7099119,0.29008812,-0.29295948
2011-09-22,0,0.027848475,0.9721515,-0.06295706
2011-09-23,1,0.07360457,0.9263954,-0.14912376
2011-09-26,1,0.07331875,0.9266813,-0.15820852
2011-09-27,1,0.37403792,0.6259621,-0.06102705
2011-09-28,0,0.04328282,0.9567172,-0.7278078
2011-09-29,1,0.030885458,0.96911454,-0.2940479
2011-09-30,0,0.30370706,0.69629294,0.3576682
2011-10-03,0,0.33033875,0.6696613,-0.39201432
2011-10-04,1,0.16272719,0.8372728,-0.27860254
2011-10-05,1,0.35723993,0.64276004,-0.28811464
2011-10-06,1,0.33971402,0.66028595,-0.04460901
2011-10-07,0,0.1593219,0.8406781,-0.2877912
2011-10-10,1,-0.0076107383,1.0076108,-0.34379792
2011-10-11,0,0.45579734,0.5442027,-0.008869633
2011-10-12,1,0.3109343,0.6890657,-0.35442027
2011-10-13,0,0.14483309,0.8551669,-0.500057
2011-10-14,1,0.15797403,0.842026,-0.38066426
2011-10-17,0,0.15318188,0.8468181,-0.26343185
2011-10-18,1,0.31378663,0.6862134,-0.07029648
2011-10-19,0,-0.106195904,1.1061959,-0.5129869
2011-10-20,1,0.17734455,0.82265544,-0.35188285
2011-10-21,1,0.23498163,0.76501834,-0.61588174
2011-10-24,1,-0.051830143,1.0518302,-0.9609839
2011-10-25,0,0.24409568,0.7559043,-0.09884155
2011-10-26,1,0.03465257,0.9653474,-0.5160369
2011-10-27,1,0.12911484,0.87088513,-0.42495894
2011-10-28,1,-0.25491846,1.2549185,0.097054094
2011-10-31,0,0.16292182,0.8370782,-0.47959426
2011-11-01,0,0.38251156,0.61748844,-0.53399396
2011-11-02,1,0.27400768,0.7259923,-0.53740805
2011-11-03,1,-0.07756695,1.077567,-0.15193741
2011-11-04,0,0.75881726,0.24118274,-0.10432631
2011-11-07,1,0.6956692,0.30433083,-0.670043
2011-11-08,1,0.3692568,0.6307432,-0.34673902
2011-11-09,0,-0.20734431,1.2073443,-0.4610819
2011-11-10,1,0.21890336,0.78109664,-0.24409914
2011-11-11,1,-0.049353458,1.0493535,0.04427971
2011-11-14,0,0.44466788,0.5553321,-0.3643057
2011-11-15,1,-0.19176996,1.19177,-0.17864662
2011-11-16,0,0.49570733,0.50429267,-0.5869855
2011-11-17,0,0.08686899,0.913131,-0.09874597
2011-11-18,1,0.16107768,0.8389223,-0.1360792
2011-11-21,0,0.26412567,0.7358743,-0.15181284
2011-11-22,0,-0.09297287,1.0929729,-0.09184258
2011-11-23,0,-0.11160535,1.1116054,-0.4315807
2011-11-25,0,0.19736212,0.8026379,-0.59977686
2011-11-28,1,0.073515415,0.9264846,-0.26350975
2011-11-29,1,0.20593438,0.7940656,-0.61561155
2011-11-30,1,0.527638,0.47236198,-0.40124023
2011-12-01,0,0.3264605,0.6735395,-0.2572698
2011-12-02,0,0.39389792,0.6061021,-0.052845106
2011-12-05,1,-0.10212829,1.1021283,-0.35813838
2011-12-06,1,0.16038698,0.839613,-0.25032362
2011-12-07,1,-0.05606179,1.0560617,-0.6738163
2011-12-08,0,0.21450275,0.78549725,-0.45286602
2011-12-09,1,-0.014582574,1.0145826,-0.21964529
2011-12-12,0,-0.11816934,1.1181693,-0.20549895
2011-12-13,0,0.5157443,0.48425567,-0.5521019
2011-12-14,0,0.5412084,0.4587916,-0.21774915
2011-12-15,1,0.60349804,0.39650196,-0.14564162
2011-12-16,0,0.3321763,0.6678237,-0.44758397
2011-12-19,0,0.2675447,0.7324553,-0.4399305
2011-12-20,1,0.66132236,0.33867764,-0.26975253
2011-12-21,1,0.3533147,0.6466853,-0.09069963
2011-12-22,1,0.050502673,0.94949734,-0.35371435
2011-12-23,1,-0.15843587,1.1584358,0.10644625
2011-12-27,0,0.19563404,0.804366,-0.3386655
2011-12-28,0,0.05631508,0.94368494,-0.31716722
2011-12-29,1,0.4403687,0.5596313,-0.20494035
2011-12-30,0,0.09381732,0.90618265,-0.37486255
2012-01-03,1,-0.047746025,1.0477461,-0.17609687
2012-01-04,1,0.08094224,0.9190577,-0.545879
2012-01-05,0,-0.13021076,1.1302108,-0.48214704
2012-01-06,0,0.21014202,0.789858,-0.44386625
2012-01-09,1,0.33265543,0.66734457,-0.39731398
2012-01-10,1,0.34287846,0.65712154,-0.56486917
2012-01-11,0,0.39824933,0.6017507,-0.17471266
2012-01-12,1,0.4058092,0.59419084,-0.486225
2012-01-13,0,-0.10044971,1.1004497,-0.2677146
2012-01-17,1,0.43889907,0.56110096,0.18437326
2012-01-18,1,0.1974669,0.8025331,-0.2903818
2012-01-19,1,-0.115376174,1.1153762,-0.36927277
2012-01-20,1,0.1941222,0.8058778,-0.45460546
2012-01-23,0,0.37753102,0.62246895,-0.16738772
2012-01-24,0,-0.043800324,1.0438004,0.249655
2012-01-25,1,0.32152086,0.67847914,-0.4685886
2012-01-26,0,0.2655874,0.7344126,-0.510895
2012-01-27,0,-0.21856096,1.2185609,-0.3883398
2012-01-30,0,0.24493834,0.7550616,-0.44933742
2012-01-31,0,-0.1083603,1.1083603,-0.2027398
2012-02-01,1,0.43065614,0.56934386,-0.3659608
2012-02-02,0,-0.13024992,1.13025,-0.39562422
2012-02-03,1,-0.086665,1.086665,-0.4077704
2012-02-06,0,0.49033862,0.5096614,-0.6838453
2012-02-07,1,0.11678535,0.88321465,-0.24495223
2012-02-08,1,-0.09706329,1.0970633,-0.17768301
2012-02-09,1,0.18065372,0.8193463,-0.54484755
2012-02-10,0,0.45929268,0.54070735,-0.42743528
2012-02-13,1,0.34190533,0.65809464,-0.40780222
2012-02-14,1,0.3006771,0.69932294,0.040272623
2012-02-15,0,0.2473875,0.7526125,-0.13993625
2012-02-16,1,-0.20829411,1.2082942,-0.42023507
2012-02-17,1,0.19590028,0.80409974,-0.17269418
2012-02-21,1,0.038790733,0.9612093,-0.7877473
2012-02-22,0,-0.07269895,1.072699,-0.33976388
2012-02-23,1,0.5185085,0.4814915,-0.37721938
2012-02-24,0,0.035080343,0.9649197,-0.79030466
2012-02-27,0,-0.1788796,1.1788796,-0.5942368
2012-02-28,1,-0.03112197,1.031122,-0.4856484
2012-02-29,0,0.054785073,0.9452149,-0.3082899
2012-03-01,1,0.017090585,0.98290944,-0.42732206
2012-03-02,0,0.3674937,0.6325063,-0.6137519
2012-03-05,0,-0.07808999,1.07809,-0.46137297
2012-03-06,0,-0.059857003,1.059857,-0.28673285
2012-03-07,1,0.32695538,0.6730446,-0.33721805
2012-03-08,1,-0.08177078,1.0817708,0.064173505
2012-03-09,1,0.31770757,0.68229246,-0.6398343
2012-03-12,1,0.07047878,0.9295212,0.40107447
2012-03-13,1,0.26007625,0.7399237,-0.19254632
2012-03-14,1,-0.2967449,1.296745,-0.6502596
2012-03-15,1,-0.3470928,1.3470929,-0.50616187
2012-03-16,0,0.29826945,0.70173055,-0.46566546
2012-03-19,1,-0.21909383,1.2190938,-0.12428498
2012-03-20,0,0.03549286,0.96450716,-0.53621566
2012-03-21,0,0.1512464,0.8487536,-0.10372434
2012-03-22,0,0.12768437,0.87231565,-0.37823206
2012-03-23,1,0.010277152,0.98972285,-0.45478427
2012-03-26,1,0.09041488,0.9095851,-0.058993414
2012-03-27,0,0.48778254,0.51221746,-0.32297885
2012-03-28,0,-0.1750609,1.1750609,-0.14058301
2012-03-29,1,0.021917999,0.978082,-0.45380902
2012-03-30,1,0.046643347,0.9533566,-0.6764388
2012-04-02,1,-0.2717204,1.2717204,-0.3155235
2012-04-03,0,0.3466593,0.6533407,-0.12444754
2012-04-04,0,0.23401755,0.76598245,-0.23975053
2012-04-05,0,0.4902749,0.5097251,-0.14269182
2012-04-09,0,0.0021395385,0.99786043,-0.20476079
2012-04-10,0,-0.013863757,1.0138638,-0.36773646
2012-04-11,1,-0.03247823,1.0324782,-0.1103124
2012-04-12,1,0.29705182,0.7029482,-0.10752405
2012-04-13,0,0.32814407,0.6718559,-0.6663991
2012-04-16,1,-0.029472351,1.0294724,-0.19059978
2012-04-17,1,-0.35416132,1.3541613,-0.15296566
2012-04-18,0,-0.32227182,1.3222718,-0.45455733
2012-04-19,0,-0.2696834,1.2696834,-0.7922427
2012-04-20,1,0.45301205,0.54698795,-0.059274673
2012-04-23,0,0.0880637,0.9119363,-0.14572199
2012-04-24,1,0.31461295,0.685387,-0.08354762
2012-04-25,1,0.2506129,0.7493871,-0.40435752
2012-04-26,1,0.13082018,0.86917984,-0.33629763
2012-04-27,1,-0.10778546,1.1077855,-0.6142866
2012-04-30,0,0.13543934,0.86456066,-0.5774761
2012-05-01,1,0.075627536,0.92437243,-0.53815746
2012-05-02,0,0.03371367,0.9662863,-0.13959435
2012-05-03,0,0.020056441,0.9799436,-0.53960973
2012-05-04,0,0.16920865,0.83079135,-0.50462854
2012-05-07,0,0.06764318,0.93235683,-0.4883322
2012-05-08,0,0.22070521,0.7792948,-0.4685169
2012-05-09,0,0.37948942,0.6205106,-0.090083204
2012-05-10,1,0.39219344,0.60780656,-0.29522583
2012-05-11,0,0.2956673,0.7043327,-0.03589894
2012-05-14,0,0.049315736,0.95068425,-0.54344475
2012-05-15,0,0.31585166,0.6841483,-0.22041145
2012-05-16,0,0.018253729,0.98174626,-0.7702471
2012-05-17,0,0.15944187,0.8405581,-0.03602512
2012-05-18,0,0.42876536,0.57123464,-0.6609183
2012-05-21,1,0.5938314,0.40616858,-0.83494496
2012-05-22,0,0.14382058,0.8561794,-0.20089471
2012-05-23,0,0.0015753321,0.99842465,-0.1585817
2012-05-24,1,0.46697968,0.5330203,-0.28319776
2012-05-25,0,0.18701866,0.81298137,-0.41673517
2012-05-29,1,-0.115816236,1.1158162,-0.13879496
2012-05-30,0,0.20043327,0.79956675,-0.47768041
2012-05-31,0,-0.034294665,1.0342946,-0.43109268
2012-06-01,0,0.17743349,0.8225665,-0.25895238
2012-06-04,0,0.27002603,0.729974,-0.23736814
2012-06-05,1,0.15756558,0.8424344,-0.4179078
2012-06-06,1,0.38741842,0.6125816,-0.5373159
2012-06-07,1,0.042244047,0.9577559,-0.4047232
2012-06-08,1,0.114682645,0.8853173,-0.176392
2012-06-11,0,0.6100687,0.38993132,-0.11375889
2012-06-12,1,0.038738325,0.9612617,-0.6973394
2012-06-13,0,-0.08435708,1.084357,-0.373534
2012-06-14,1,-0.11102538,1.1110253,-0.29240137
2012-06-15,1,0.34318882,0.6568112,-0.35721773
2012-06-18,0,0.46210495,0.5378951,-0.036997914
2012-06-19,1,0.15706268,0.84293735,-0.42194512
2012-06-20,0,0.15681951,0.8431805,-0.41186494
2012-06-21,0,0.47825745,0.5217426,-0.5307877
2012-06-22,1,-0.16016173,1.1601617,-0.075762734
2012-06-25,0,0.33397233,0.66602767,-0.59165406
2012-06-26,1,0.117422074,0.8825779,-0.50330085
2012-06-27,1,0.15695642,0.84304357,-0.043251827
2012-06-28,0,0.37088424,0.62911576,-0.17047952
2012-06-29,1,0.28056607,0.7194339,-0.27544796
2012-07-02,0,0.07453582,0.92546415,-0.28012145
2012-07-03,1,0.46188712,0.5381129,0.07863346
2012-07-05,0,0.42946923,0.5705308,-0.65792143
2012-07-06,0,0.26525137,0.7347486,-0.3282073
2012-07-09,0,-0.120333485,1.1203334,-0.32406786
2012-07-10,0,-0.013728742,1.0137287,0.04194951
2012-07-11,0,0.3143794,0.6856206,-0.0886638
2012-07-12,0,0.06468707,0.9353129,-0.47211093
2012-07-13,1,0.3638752,0.6361248,-0.26266024
2012-07-16,0,0.15957743,0.8404226,-0.25748748
2012-07-17,1,0.49108922,0.5089108,-0.5324696
2012-07-18,1,0.37542167,0.62457836,-0.31111774
